gi|506924386|ref|NC_021251.1|;mycobacterium_tuberculosis_ccdc5079-a
NODE_100_length_2997_cov_43.6798_ID_199;M. kubicae
NODE_8_length_184073_cov_35.3368_ID_15;M. kubicae
NODE_104_length_2165_cov_201.545_ID_207;M. kubicae
NODE_27_length_82958_cov_38.5445_ID_53;M. kubicae
NODE_66_length_12535_cov_33.3975_ID_131;M. kubicae
NODE_85_length_5609_cov_60.4402_ID_169;M. kubicae
NODE_114_length_1220_cov_387.661_ID_227;M. kubicae
NODE_94_length_3603_cov_41.04_ID_187;M. kubicae
NODE_22_length_92245_cov_35.2262_ID_43;M. kubicae
NODE_71_length_10577_cov_111.23_ID_141;M. kubicae
NODE_7_length_186029_cov_37.2287_ID_13;M. kubicae
NODE_56_length_19829_cov_36.0703_ID_111;M. kubicae
NODE_51_length_30136_cov_36.5448_ID_101;M. kubicae
NODE_36_length_61276_cov_37.606_ID_71;M. kubicae
NODE_14_length_133216_cov_36.448_ID_27;M. kubicae
NODE_83_length_6025_cov_39.9375_ID_165;M. kubicae
NODE_29_length_76212_cov_39.8322_ID_57;M. kubicae
NODE_53_length_24722_cov_91.3018_ID_105;M. kubicae
NODE_45_length_41801_cov_36.486_ID_89;M. kubicae
NODE_69_length_12116_cov_90.2365_ID_137;M. kubicae
NODE_21_length_92521_cov_35.1846_ID_41;M. kubicae
NODE_11_length_165600_cov_39.7319_ID_21;M. kubicae
NODE_17_length_98236_cov_39.2049_ID_33;M. kubicae
NODE_63_length_12985_cov_41.7701_ID_125;M. kubicae
NODE_20_length_93720_cov_36.7645_ID_39;M. kubicae
NODE_40_length_56624_cov_35.7666_ID_79;M. kubicae
NODE_50_length_30432_cov_46.5645_ID_99;M. kubicae
NODE_19_length_97122_cov_37.7354_ID_37;M. kubicae
NODE_64_length_12975_cov_34.6672_ID_127;M. kubicae
NODE_89_length_4758_cov_49.5973_ID_177;M. kubicae
NODE_82_length_6728_cov_36.3114_ID_163;M. kubicae
NODE_59_length_18405_cov_34.6843_ID_117;M. kubicae
NODE_35_length_64107_cov_30.4264_ID_69;M. kubicae
NODE_97_length_3265_cov_43.0907_ID_193;M. kubicae
NODE_118_length_1048_cov_242.067_ID_235;M. kubicae
NODE_106_length_1788_cov_91.9445_ID_211;M. kubicae
NODE_25_length_87517_cov_37.228_ID_49;M. kubicae
NODE_102_length_2188_cov_248.717_ID_203;M. kubicae
NODE_92_length_4099_cov_48.0997_ID_183;M. kubicae
NODE_9_length_171335_cov_36.3336_ID_17;M. kubicae
NODE_87_length_4965_cov_48.3212_ID_173;M. kubicae
NODE_16_length_131098_cov_35.0156_ID_31;M. kubicae
NODE_52_length_29742_cov_41.5954_ID_103;M. kubicae
NODE_91_length_4307_cov_40.0875_ID_181;M. kubicae
NODE_47_length_38026_cov_36.8557_ID_93;M. kubicae
NODE_62_length_13302_cov_39.1963_ID_123;M. kubicae
NODE_46_length_39985_cov_34.3976_ID_91;M. kubicae
NODE_115_length_1149_cov_146.915_ID_229;M. kubicae
NODE_57_length_19056_cov_34.1067_ID_113;M. kubicae
NODE_95_length_3421_cov_90.009_ID_189;M. kubicae
NODE_13_length_134325_cov_35.5156_ID_25;M. kubicae
NODE_54_length_24668_cov_43.0966_ID_107;M. kubicae
NODE_33_length_70935_cov_36.978_ID_65;M. kubicae
NODE_61_length_15693_cov_44.4052_ID_121;M. kubicae
NODE_78_length_8298_cov_44.4914_ID_155;M. kubicae
NODE_96_length_3322_cov_43.126_ID_191;M. kubicae
NODE_76_length_8957_cov_96.7654_ID_151;M. kubicae
NODE_58_length_18760_cov_41.1379_ID_115;M. kubicae
NODE_55_length_22335_cov_41.5243_ID_109;M. kubicae
NODE_105_length_2076_cov_74.4957_ID_209;M. kubicae
NODE_88_length_4943_cov_42.3952_ID_175;M. kubicae
NODE_48_length_33098_cov_36.9283_ID_95;M. kubicae
NODE_99_length_3106_cov_37.4005_ID_197;M. kubicae
NODE_37_length_2585_cov_101.716_ID_73;M. conceptionense
NODE_10_length_261392_cov_52.9452_ID_19;M. conceptionense
NODE_8_length_300411_cov_53.9687_ID_15;M. conceptionense
NODE_25_length_78408_cov_60.1678_ID_49;M. conceptionense
NODE_13_length_194536_cov_52.5263_ID_25;M. conceptionense
NODE_3_length_468830_cov_55.7282_ID_5;M. conceptionense
NODE_40_length_1347_cov_110.479_ID_79;M. conceptionense
NODE_36_length_2883_cov_68.2288_ID_71;M. conceptionense
NODE_35_length_4224_cov_68.1512_ID_69;M. conceptionense
NODE_34_length_5422_cov_175.964_ID_67;M. conceptionense
NODE_20_length_108832_cov_53.8989_ID_39;M. conceptionense
NODE_23_length_84670_cov_52.3264_ID_45;M. conceptionense
NODE_32_length_12546_cov_47.7258_ID_63;M. conceptionense
NODE_14_length_190535_cov_50.6482_ID_27;M. conceptionense
NODE_24_length_83110_cov_54.573_ID_47;M. conceptionense
NODE_5_length_432197_cov_54.0925_ID_9;M. conceptionense
NODE_12_length_196139_cov_65.6512_ID_23;M. conceptionense
NODE_22_length_100036_cov_53.0337_ID_43;M. conceptionense
NODE_29_length_55721_cov_50.181_ID_57;M. conceptionense
NODE_30_length_53915_cov_54.0443_ID_59;M. conceptionense
NODE_28_length_59578_cov_55.6607_ID_55;M. conceptionense
NODE_6_length_399267_cov_53.1315_ID_11;M. conceptionense
NODE_15_length_175510_cov_50.8707_ID_29;M. conceptionense
NODE_7_length_320022_cov_52.6619_ID_13;M. conceptionense
NODE_9_length_285733_cov_59.3511_ID_17;M. conceptionense
NODE_39_length_1470_cov_118.736_ID_77;M. conceptionense
NODE_27_length_61096_cov_55.8874_ID_53;M. conceptionense
NODE_17_length_144362_cov_56.5918_ID_33;M. conceptionense
NODE_38_length_1662_cov_79.417_ID_75;M. conceptionense
NODE_26_length_78034_cov_51.5828_ID_51;M. conceptionense
NODE_41_length_1332_cov_105.137_ID_81;M. conceptionense
NODE_16_length_150590_cov_54.4341_ID_31;M. conceptionense
NODE_11_length_248500_cov_57.3206_ID_21;M. conceptionense
NODE_33_length_11437_cov_63.2404_ID_65;M. conceptionense
NODE_21_length_103322_cov_56.0577_ID_41;M. conceptionense
NODE_42_length_1327_cov_309.79_ID_83;M. conceptionense
NODE_4_length_454834_cov_55.2392_ID_7;M. conceptionense
NODE_2_length_490092_cov_56.1305_ID_3;M. conceptionense
NODE_19_length_121906_cov_57.0243_ID_37;M. conceptionense
NODE_1_length_569116_cov_54.3029_ID_1;M. conceptionense
NODE_31_length_13996_cov_61.8089_ID_61;M. conceptionense
NODE_18_length_138095_cov_65.8058_ID_35;M. conceptionense
NODE_17_length_117849_cov_62.4249_ID_33;M. longobardum
NODE_38_length_31727_cov_61.1911_ID_75;M. longobardum
NODE_31_length_50794_cov_62.831_ID_61;M. longobardum
NODE_45_length_8774_cov_56.8559_ID_89;M. longobardum
NODE_9_length_176563_cov_64.4016_ID_17;M. longobardum
NODE_8_length_178406_cov_61.2556_ID_15;M. longobardum
NODE_3_length_286573_cov_64.9744_ID_5;M. longobardum
NODE_46_length_7594_cov_63.4359_ID_91;M. longobardum
NODE_15_length_142376_cov_61.4911_ID_29;M. longobardum
NODE_19_length_97378_cov_60.0748_ID_37;M. longobardum
NODE_59_length_1308_cov_165.167_ID_117;M. longobardum
NODE_26_length_60985_cov_66.8957_ID_51;M. longobardum
NODE_34_length_40864_cov_63.669_ID_67;M. longobardum
NODE_22_length_77347_cov_65.737_ID_43;M. longobardum
NODE_7_length_195241_cov_62.6798_ID_13;M. longobardum
NODE_33_length_44264_cov_80.2421_ID_65;M. longobardum
NODE_18_length_111035_cov_63.1734_ID_35;M. longobardum
NODE_11_length_155773_cov_63.1307_ID_21;M. longobardum
NODE_48_length_6766_cov_60.8285_ID_95;M. longobardum
NODE_37_length_31802_cov_60.6843_ID_73;M. longobardum
NODE_56_length_1465_cov_161.455_ID_111;M. longobardum
NODE_10_length_163022_cov_62.9848_ID_19;M. longobardum
NODE_42_length_20707_cov_59.3261_ID_83;M. longobardum
NODE_61_length_1145_cov_124.487_ID_121;M. longobardum
NODE_13_length_153421_cov_61.188_ID_25;M. longobardum
NODE_23_length_65048_cov_76.9084_ID_45;M. longobardum
NODE_57_length_1457_cov_220.912_ID_113;M. longobardum
NODE_32_length_45342_cov_62.6741_ID_63;M. longobardum
NODE_5_length_205779_cov_65.0343_ID_9;M. longobardum
NODE_27_length_59908_cov_63.7499_ID_53;M. longobardum
NODE_58_length_1369_cov_148.272_ID_115;M. longobardum
NODE_52_length_3913_cov_46.7805_ID_103;M. longobardum
NODE_60_length_1304_cov_512.753_ID_119;M. longobardum
NODE_49_length_5506_cov_195.691_ID_97;M. longobardum
NODE_6_length_200112_cov_62.4394_ID_11;M. longobardum
NODE_47_length_6816_cov_30.0347_ID_93;M. longobardum
NODE_14_length_147306_cov_79.6726_ID_27;M. longobardum
NODE_43_length_20057_cov_52.855_ID_85;M. longobardum
NODE_25_length_61777_cov_61.5558_ID_49;M. longobardum
NODE_2_length_344458_cov_60.76_ID_3;M. longobardum
NODE_35_length_34114_cov_62.8436_ID_69;M. longobardum
NODE_54_length_1694_cov_113.878_ID_107;M. longobardum
NODE_12_length_154015_cov_65.3269_ID_23;M. longobardum
NODE_44_length_17130_cov_35.3204_ID_87;M. longobardum
NODE_30_length_57524_cov_58.8505_ID_59;M. longobardum
NODE_40_length_21234_cov_65.0043_ID_79;M. longobardum
NODE_53_length_2965_cov_70.8082_ID_105;M. longobardum
NODE_21_length_82024_cov_62.7702_ID_41;M. longobardum
NODE_50_length_4687_cov_62.2803_ID_99;M. longobardum
NODE_1_length_363518_cov_64.4127_ID_1;M. longobardum
NODE_29_length_58382_cov_63.8136_ID_57;M. longobardum
NODE_55_length_1507_cov_159.273_ID_109;M. longobardum
NODE_39_length_23496_cov_58.8212_ID_77;M. longobardum
NODE_41_length_21030_cov_59.006_ID_81;M. longobardum
NODE_20_length_84237_cov_61.9123_ID_39;M. longobardum
NODE_28_length_59201_cov_70.8567_ID_55;M. longobardum
NODE_24_length_63767_cov_60.2548_ID_47;M. longobardum
NODE_16_length_120705_cov_61.9207_ID_31;M. longobardum
NODE_36_length_33092_cov_53.1967_ID_71;M. longobardum
NODE_4_length_270882_cov_63.5435_ID_7;M. longobardum
NODE_51_length_4154_cov_49.079_ID_101;M. longobardum
NODE_54_length_1243_cov_236.868_ID_107;M. triviale
NODE_25_length_56990_cov_55.0329_ID_49;M. triviale
NODE_33_length_32686_cov_69.1148_ID_65;M. triviale
NODE_42_length_5895_cov_46.2841_ID_83;M. triviale
NODE_36_length_29862_cov_65.6948_ID_71;M. triviale
NODE_11_length_121871_cov_57.9241_ID_21;M. triviale
NODE_51_length_1518_cov_133.173_ID_101;M. triviale
NODE_43_length_5745_cov_54.455_ID_85;M. triviale
NODE_29_length_46144_cov_58.8671_ID_57;M. triviale
NODE_9_length_139939_cov_59.7189_ID_17;M. triviale
NODE_1_length_334774_cov_55.6506_ID_1;M. triviale
NODE_24_length_57675_cov_61.7839_ID_47;M. triviale
NODE_46_length_4848_cov_61.196_ID_91;M. triviale
NODE_56_length_1094_cov_157.683_ID_111;M. triviale
NODE_52_length_1513_cov_52.3461_ID_103;M. triviale
NODE_39_length_9478_cov_57.4986_ID_77;M. triviale
NODE_28_length_46422_cov_59.8165_ID_55;M. triviale
NODE_50_length_1766_cov_114.277_ID_99;M. triviale
NODE_48_length_3022_cov_48.4261_ID_95;M. triviale
NODE_14_length_90195_cov_55.2183_ID_27;M. triviale
NODE_3_length_197667_cov_58.7711_ID_5;M. triviale
NODE_44_length_5416_cov_207.548_ID_87;M. triviale
NODE_2_length_214709_cov_60.0952_ID_3;M. triviale
NODE_22_length_71189_cov_53.8545_ID_43;M. triviale
NODE_16_length_83693_cov_57.3562_ID_31;M. triviale
NODE_8_length_149267_cov_55.0499_ID_15;M. triviale
NODE_5_length_169401_cov_56.1174_ID_9;M. triviale
NODE_12_length_113332_cov_56.671_ID_23;M. triviale
NODE_34_length_31710_cov_58.1083_ID_67;M. triviale
NODE_20_length_74238_cov_61.1592_ID_39;M. triviale
NODE_53_length_1372_cov_496.5_ID_105;M. triviale
NODE_4_length_186692_cov_58.4955_ID_7;M. triviale
NODE_27_length_46477_cov_63.6758_ID_53;M. triviale
NODE_31_length_37878_cov_55.7253_ID_61;M. triviale
NODE_17_length_83222_cov_58.0384_ID_33;M. triviale
NODE_45_length_5353_cov_75.957_ID_89;M. triviale
NODE_13_length_94223_cov_54.8747_ID_25;M. triviale
NODE_41_length_8123_cov_70.8463_ID_81;M. triviale
NODE_26_length_53060_cov_56.2144_ID_51;M. triviale
NODE_6_length_150076_cov_54.7768_ID_11;M. triviale
NODE_21_length_73521_cov_53.3977_ID_41;M. triviale
NODE_30_length_39243_cov_57.6732_ID_59;M. triviale
NODE_37_length_25221_cov_52.6252_ID_73;M. triviale
NODE_23_length_69703_cov_59.9236_ID_45;M. triviale
NODE_19_length_76494_cov_57.9394_ID_37;M. triviale
NODE_10_length_126416_cov_57.3709_ID_19;M. triviale
NODE_40_length_9436_cov_60.6518_ID_79;M. triviale
NODE_55_length_1196_cov_390.908_ID_109;M. triviale
NODE_32_length_34082_cov_64.356_ID_63;M. triviale
NODE_35_length_30976_cov_53.6471_ID_69;M. triviale
NODE_47_length_3408_cov_71.7869_ID_93;M. triviale
NODE_15_length_87928_cov_57.286_ID_29;M. triviale
NODE_18_length_79683_cov_59.286_ID_35;M. triviale
NODE_38_length_11015_cov_54.9824_ID_75;M. triviale
NODE_49_length_2815_cov_60.2878_ID_97;M. triviale
NODE_7_length_149963_cov_58.4645_ID_13;M. triviale
NODE_45_length_3594_cov_41.9397_ID_89;IEC 11978
NODE_52_length_1443_cov_21.7365_ID_103;IEC 11978
NODE_37_length_16113_cov_39.5793_ID_73;IEC 11978
NODE_48_length_1730_cov_29.9595_ID_95;IEC 11978
NODE_56_length_1326_cov_0.579664_ID_111;IEC 11978
NODE_53_length_1381_cov_6.09663_ID_105;IEC 11978
NODE_19_length_113908_cov_42.9251_ID_37;IEC 11978
NODE_6_length_276853_cov_40.2298_ID_11;IEC 11978
NODE_11_length_217252_cov_41.5053_ID_21;IEC 11978
NODE_17_length_146569_cov_39.1105_ID_33;IEC 11978
NODE_28_length_58396_cov_37.0175_ID_55;IEC 11978
NODE_44_length_4366_cov_32.6703_ID_87;IEC 11978
NODE_34_length_24356_cov_40.1678_ID_67;IEC 11978
NODE_18_length_118533_cov_40.1378_ID_35;IEC 11978
NODE_63_length_1092_cov_0.885714_ID_129;IEC 11978
NODE_3_length_386309_cov_40.9513_ID_5;IEC 11978
NODE_36_length_18245_cov_37.1276_ID_71;IEC 11978
NODE_14_length_157647_cov_41.1678_ID_27;IEC 11978
NODE_51_length_1502_cov_3.46526_ID_101;IEC 11978
NODE_70_length_1024_cov_0.848997_ID_143;IEC 11978
NODE_20_length_99285_cov_38.184_ID_39;IEC 11978
NODE_43_length_6281_cov_9.4697_ID_85;IEC 11978
NODE_23_length_91077_cov_39.5421_ID_45;IEC 11978
NODE_30_length_39312_cov_37.9992_ID_59;IEC 11978
NODE_5_length_308028_cov_41.9911_ID_9;IEC 11978
NODE_64_length_1080_cov_0.925224_ID_131;IEC 11978
NODE_9_length_233329_cov_41.3957_ID_17;IEC 11978
NODE_65_length_1075_cov_0.747495_ID_133;IEC 11978
NODE_32_length_27045_cov_40.0494_ID_63;IEC 11978
NODE_38_length_12818_cov_25.3691_ID_75;IEC 11978
NODE_41_length_8936_cov_37.79_ID_81;IEC 11978
NODE_21_length_97911_cov_38.9014_ID_41;IEC 11978
NODE_66_length_1061_cov_0.663618_ID_135;IEC 11978
NODE_55_length_1374_cov_0.693138_ID_109;IEC 11978
NODE_12_length_201067_cov_43.0297_ID_23;IEC 11978
NODE_58_length_1231_cov_3.04333_ID_115;IEC 11978
NODE_69_length_1038_cov_0.632674_ID_141;IEC 11978
NODE_54_length_1375_cov_0.615562_ID_107;IEC 11978
NODE_35_length_20253_cov_39.3322_ID_69;IEC 11978
NODE_47_length_2012_cov_0.749871_ID_93;IEC 11978
NODE_40_length_9776_cov_43.3623_ID_79;IEC 11978
NODE_31_length_33257_cov_41.8896_ID_61;IEC 11978
NODE_62_length_1097_cov_0.880392_ID_127;IEC 11978
NODE_57_length_1245_cov_0.799658_ID_113;IEC 11978
NODE_71_length_1003_cov_0.566955_ID_145;IEC 11978
NODE_8_length_246841_cov_40.1993_ID_15;IEC 11978
NODE_33_length_26291_cov_36.3779_ID_65;IEC 11978
NODE_49_length_1673_cov_30.8515_ID_97;IEC 11978
NODE_59_length_1163_cov_0.89779_ID_117;IEC 11978
NODE_22_length_92971_cov_39.4604_ID_43;IEC 11978
NODE_2_length_448842_cov_42.3348_ID_3;IEC 11978
NODE_15_length_157468_cov_40.0898_ID_29;IEC 11978
NODE_42_length_7143_cov_35.1636_ID_83;IEC 11978
NODE_26_length_65642_cov_37.5741_ID_51;IEC 11978
NODE_25_length_69456_cov_39.7522_ID_49;IEC 11978
NODE_16_length_152675_cov_49.941_ID_31;IEC 11978
NODE_27_length_60243_cov_45.379_ID_53;IEC 11978
NODE_29_length_52152_cov_39.8802_ID_57;IEC 11978
NODE_4_length_368178_cov_39.5726_ID_7;IEC 11978
NODE_68_length_1041_cov_0.736515_ID_139;IEC 11978
NODE_13_length_199811_cov_40.1923_ID_25;IEC 11978
NODE_60_length_1159_cov_0.831793_ID_119;IEC 11978
NODE_24_length_73847_cov_39.6475_ID_47;IEC 11978
NODE_61_length_1126_cov_32.5453_ID_125;IEC 11978
NODE_39_length_10581_cov_31.5985_ID_77;IEC 11978
NODE_7_length_272030_cov_41.2259_ID_13;IEC 11978
NODE_67_length_1045_cov_4.7562_ID_137;IEC 11978
NODE_10_length_218099_cov_42.3873_ID_19;IEC 11978
NODE_1_length_462922_cov_41.4515_ID_1;IEC 11978
NODE_46_length_2498_cov_24.7679_ID_91;IEC 11978
NODE_50_length_1570_cov_22.7569_ID_99;IEC 11978
NODE_44_length_57241_cov_31.9571_ID_87;M. nebraskense
NODE_100_length_13246_cov_43.6414_ID_199;M. nebraskense
NODE_74_length_24362_cov_33.7232_ID_147;M. nebraskense
NODE_20_length_96218_cov_35.5122_ID_39;M. nebraskense
NODE_146_length_2462_cov_35.9312_ID_291;M. nebraskense
NODE_14_length_124285_cov_31.5628_ID_27;M. nebraskense
NODE_97_length_14646_cov_32.998_ID_193;M. nebraskense
NODE_67_length_30658_cov_30.7145_ID_133;M. nebraskense
NODE_26_length_83835_cov_32.7344_ID_51;M. nebraskense
NODE_115_length_7129_cov_39.4609_ID_229;M. nebraskense
NODE_159_length_1615_cov_25.4935_ID_317;M. nebraskense
NODE_31_length_71106_cov_30.8539_ID_61;M. nebraskense
NODE_99_length_13646_cov_34.7313_ID_197;M. nebraskense
NODE_148_length_2165_cov_74.8884_ID_295;M. nebraskense
NODE_3_length_184773_cov_32.5508_ID_5;M. nebraskense
NODE_177_length_1219_cov_4.6296_ID_353;M. nebraskense
NODE_166_length_1418_cov_182.406_ID_331;M. nebraskense
NODE_12_length_130726_cov_32.8348_ID_23;M. nebraskense
NODE_152_length_1920_cov_69.0364_ID_303;M. nebraskense
NODE_11_length_132012_cov_32.792_ID_21;M. nebraskense
NODE_5_length_176615_cov_32.1587_ID_9;M. nebraskense
NODE_178_length_1181_cov_69.7246_ID_355;M. nebraskense
NODE_34_length_65858_cov_31.4595_ID_67;M. nebraskense
NODE_61_length_35939_cov_6.13861_ID_121;M. nebraskense
NODE_91_length_15945_cov_35.2358_ID_181;M. nebraskense
NODE_126_length_4844_cov_37.6551_ID_251;M. nebraskense
NODE_54_length_47075_cov_31.7186_ID_107;M. nebraskense
NODE_133_length_4021_cov_38.8933_ID_265;M. nebraskense
NODE_15_length_119956_cov_31.13_ID_29;M. nebraskense
NODE_53_length_47403_cov_31.8771_ID_105;M. nebraskense
NODE_43_length_58244_cov_30.2271_ID_85;M. nebraskense
NODE_51_length_48365_cov_31.1169_ID_101;M. nebraskense
NODE_156_length_1674_cov_22.1735_ID_311;M. nebraskense
NODE_27_length_81981_cov_32.5977_ID_53;M. nebraskense
NODE_33_length_66000_cov_31.992_ID_65;M. nebraskense
NODE_174_length_1289_cov_169.111_ID_347;M. nebraskense
NODE_123_length_5175_cov_22.9457_ID_245;M. nebraskense
NODE_56_length_45865_cov_31.2948_ID_111;M. nebraskense
NODE_8_length_148101_cov_29.8122_ID_15;M. nebraskense
NODE_101_length_12478_cov_34.8849_ID_201;M. nebraskense
NODE_160_length_1613_cov_71.1374_ID_319;M. nebraskense
NODE_175_length_1286_cov_3.01075_ID_349;M. nebraskense
NODE_37_length_61446_cov_34.6198_ID_73;M. nebraskense
NODE_48_length_54396_cov_34.3305_ID_95;M. nebraskense
NODE_170_length_1322_cov_158.114_ID_339;M. nebraskense
NODE_69_length_27159_cov_36.2659_ID_137;M. nebraskense
NODE_32_length_68498_cov_32.1427_ID_63;M. nebraskense
NODE_102_length_12303_cov_37.5508_ID_203;M. nebraskense
NODE_149_length_2081_cov_41.0424_ID_297;M. nebraskense
NODE_124_length_5135_cov_51.0643_ID_247;M. nebraskense
NODE_104_length_10408_cov_36.1815_ID_207;M. nebraskense
NODE_64_length_34033_cov_34.9572_ID_127;M. nebraskense
NODE_94_length_15485_cov_32.3657_ID_187;M. nebraskense
NODE_127_length_4520_cov_54.0619_ID_253;M. nebraskense
NODE_81_length_20547_cov_40.4674_ID_161;M. nebraskense
NODE_167_length_1394_cov_238.525_ID_333;M. nebraskense
NODE_2_length_266757_cov_33.0802_ID_3;M. nebraskense
NODE_52_length_48019_cov_30.3337_ID_103;M. nebraskense
NODE_119_length_5929_cov_28.3963_ID_237;M. nebraskense
NODE_138_length_3196_cov_233.106_ID_275;M. nebraskense
NODE_154_length_1797_cov_84.0128_ID_307;M. nebraskense
NODE_76_length_24003_cov_33.0223_ID_151;M. nebraskense
NODE_82_length_19612_cov_31.2051_ID_163;M. nebraskense
NODE_71_length_26564_cov_31.2362_ID_141;M. nebraskense
NODE_187_length_1045_cov_62.03_ID_373;M. nebraskense
NODE_150_length_2056_cov_33.9545_ID_299;M. nebraskense
NODE_179_length_1171_cov_56.6316_ID_357;M. nebraskense
NODE_83_length_19283_cov_31.2923_ID_165;M. nebraskense
NODE_137_length_3825_cov_41.6313_ID_273;M. nebraskense
NODE_186_length_1070_cov_72.5921_ID_371;M. nebraskense
NODE_130_length_4273_cov_31.857_ID_259;M. nebraskense
NODE_49_length_50684_cov_32.1581_ID_97;M. nebraskense
NODE_63_length_34723_cov_30.1473_ID_125;M. nebraskense
NODE_171_length_1317_cov_32.3_ID_341;M. nebraskense
NODE_169_length_1359_cov_69.0203_ID_337;M. nebraskense
NODE_23_length_87296_cov_30.6928_ID_45;M. nebraskense
NODE_116_length_6924_cov_33.7922_ID_231;M. nebraskense
NODE_151_length_1936_cov_37.0785_ID_301;M. nebraskense
NODE_125_length_4884_cov_38.2263_ID_249;M. nebraskense
NODE_106_length_9927_cov_39.4307_ID_211;M. nebraskense
NODE_143_length_2954_cov_42.5155_ID_285;M. nebraskense
NODE_157_length_1643_cov_82.6392_ID_313;M. nebraskense
NODE_121_length_5380_cov_30.4152_ID_241;M. nebraskense
NODE_128_length_4511_cov_59.4973_ID_255;M. nebraskense
NODE_108_length_9187_cov_32.337_ID_215;M. nebraskense
NODE_65_length_32346_cov_34.0811_ID_129;M. nebraskense
NODE_164_length_1458_cov_182.709_ID_327;M. nebraskense
NODE_25_length_84652_cov_32.2199_ID_49;M. nebraskense
NODE_184_length_1094_cov_84.2625_ID_367;M. nebraskense
NODE_139_length_3279_cov_35.0353_ID_277;M. nebraskense
NODE_135_length_3958_cov_89.4092_ID_269;M. nebraskense
NODE_141_length_3016_cov_84.0197_ID_281;M. nebraskense
NODE_117_length_6019_cov_6.01447_ID_233;M. nebraskense
NODE_19_length_103979_cov_33.7661_ID_37;M. nebraskense
NODE_10_length_146550_cov_33.244_ID_19;M. nebraskense
NODE_42_length_58457_cov_31.3844_ID_83;M. nebraskense
NODE_17_length_112779_cov_70.2265_ID_33;M. nebraskense
NODE_73_length_25072_cov_32.5613_ID_145;M. nebraskense
NODE_95_length_15391_cov_6.3056_ID_189;M. nebraskense
NODE_39_length_60852_cov_38.2433_ID_77;M. nebraskense
NODE_7_length_157275_cov_30.6683_ID_13;M. nebraskense
NODE_4_length_177380_cov_30.582_ID_7;M. nebraskense
NODE_183_length_1120_cov_65.396_ID_365;M. nebraskense
NODE_89_length_17356_cov_30.8094_ID_177;M. nebraskense
NODE_120_length_5476_cov_36.3428_ID_239;M. nebraskense
NODE_21_length_95448_cov_29.9931_ID_41;M. nebraskense
NODE_182_length_1124_cov_281.851_ID_363;M. nebraskense
NODE_1_length_276045_cov_32.7842_ID_1;M. nebraskense
NODE_161_length_1549_cov_35.2928_ID_321;M. nebraskense
NODE_107_length_9835_cov_33.8485_ID_213;M. nebraskense
NODE_45_length_57196_cov_35.9335_ID_89;M. nebraskense
NODE_122_length_5185_cov_37.221_ID_243;M. nebraskense
NODE_131_length_4208_cov_6.18059_ID_261;M. nebraskense
NODE_93_length_15693_cov_39.591_ID_185;M. nebraskense
NODE_40_length_59023_cov_31.7355_ID_79;M. nebraskense
NODE_92_length_15921_cov_123.255_ID_183;M. nebraskense
NODE_22_length_93350_cov_33.6286_ID_43;M. nebraskense
NODE_96_length_14774_cov_35.9506_ID_191;M. nebraskense
